Código Capítulo;Capítulo Descripción;Exportaciones;Mes;NUM;Año
4;"Leche y productos lácteos; huevos de ave; miel natural; productos comestibles de origen animal no expresados ni comprendidos en otra parte.";454158.3238;Mayo;5;2023
4;"Leche y productos lácteos; huevos de ave; miel natural; productos comestibles de origen animal no expresados ni comprendidos en otra parte.";386607.7063;Junio;6;2023
4;"Leche y productos lácteos; huevos de ave; miel natural; productos comestibles de origen animal no expresados ni comprendidos en otra parte.";352427.7108;Julio;7;2023
4;"Leche y productos lácteos; huevos de ave; miel natural; productos comestibles de origen animal no expresados ni comprendidos en otra parte.";505163.1409;Agosto;8;2023
4;"Leche y productos lácteos; huevos de ave; miel natural; productos comestibles de origen animal no expresados ni comprendidos en otra parte.";470135.8589;Septiembre;9;2023
5;Los demás productos de origen animal no expresados ni comprendidos en otra parte.;295719.468;Mayo;5;2017
5;Los demás productos de origen animal no expresados ni comprendidos en otra parte.;168.84;Junio;6;2017
5;Los demás productos de origen animal no expresados ni comprendidos en otra parte.;60.97;Agosto;8;2017
5;Los demás productos de origen animal no expresados ni comprendidos en otra parte.;290.78;Septiembre;9;2017
5;Los demás productos de origen animal no expresados ni comprendidos en otra parte.;6.45;Enero;1;2018
5;Los demás productos de origen animal no expresados ni comprendidos en otra parte.;1.8;Marzo;3;2018
5;Los demás productos de origen animal no expresados ni comprendidos en otra parte.;22.5;Julio;7;2018
5;Los demás productos de origen animal no expresados ni comprendidos en otra parte.;302132.9534;Agosto;8;2018
5;Los demás productos de origen animal no expresados ni comprendidos en otra parte.;148.5;Noviembre;11;2018
5;Los demás productos de origen animal no expresados ni comprendidos en otra parte.;34;Abril;4;2019
5;Los demás productos de origen animal no expresados ni comprendidos en otra parte.;14737.2;Agosto;8;2019
5;Los demás productos de origen animal no expresados ni comprendidos en otra parte.;4.2;Octubre;10;2019
5;Los demás productos de origen animal no expresados ni comprendidos en otra parte.;4.2;Noviembre;11;2019
5;Los demás productos de origen animal no expresados ni comprendidos en otra parte.;8.4;Diciembre;12;2019
5;Los demás productos de origen animal no expresados ni comprendidos en otra parte.;500;Febrero;2;2020
5;Los demás productos de origen animal no expresados ni comprendidos en otra parte.;31;Marzo;3;2020
5;Los demás productos de origen animal no expresados ni comprendidos en otra parte.;20;Julio;7;2020
5;Los demás productos de origen animal no expresados ni comprendidos en otra parte.;31245;Agosto;8;2020
5;Los demás productos de origen animal no expresados ni comprendidos en otra parte.;99.2;Febrero;2;2021
5;Los demás productos de origen animal no expresados ni comprendidos en otra parte.;69;Marzo;3;2021
5;Los demás productos de origen animal no expresados ni comprendidos en otra parte.;88.3;Abril;4;2021
5;Los demás productos de origen animal no expresados ni comprendidos en otra parte.;15.76;Julio;7;2021
5;Los demás productos de origen animal no expresados ni comprendidos en otra parte.;11.25;Agosto;8;2021
5;Los demás productos de origen animal no expresados ni comprendidos en otra parte.;389905.6769;Octubre;10;2021
5;Los demás productos de origen animal no expresados ni comprendidos en otra parte.;30332.5;Diciembre;12;2021
5;Los demás productos de origen animal no expresados ni comprendidos en otra parte.;425250;Febrero;2;2022
5;Los demás productos de origen animal no expresados ni comprendidos en otra parte.;6839.8874;Septiembre;9;2022
5;Los demás productos de origen animal no expresados ni comprendidos en otra parte.;12298.5135;Enero;1;2023
5;Los demás productos de origen animal no expresados ni comprendidos en otra parte.;25450.6478;Marzo;3;2023
5;Los demás productos de origen animal no expresados ni comprendidos en otra parte.;12298.5135;Abril;4;2023
5;Los demás productos de origen animal no expresados ni comprendidos en otra parte.;30969;Mayo;5;2023
5;Los demás productos de origen animal no expresados ni comprendidos en otra parte.;401923.56;Agosto;8;2023
6;Plantas vivas y productos de la floricultura.;545200.384;Enero;1;2017
6;Plantas vivas y productos de la floricultura.;583031.3102;Febrero;2;2017
6;Plantas vivas y productos de la floricultura.;560202.6114;Marzo;3;2017
6;Plantas vivas y productos de la floricultura.;433099.9441;Abril;4;2017
6;Plantas vivas y productos de la floricultura.;468985.6611;Mayo;5;2017
6;Plantas vivas y productos de la floricultura.;434183.024;Junio;6;2017
6;Plantas vivas y productos de la floricultura.;351600.3025;Julio;7;2017
6;Plantas vivas y productos de la floricultura.;385699.0023;Agosto;8;2017
6;Plantas vivas y productos de la floricultura.;299980.9388;Septiembre;9;2017
6;Plantas vivas y productos de la floricultura.;502794.153;Octubre;10;2017
6;Plantas vivas y productos de la floricultura.;370790.4592;Noviembre;11;2017
6;Plantas vivas y productos de la floricultura.;405739.0987;Diciembre;12;2017
6;Plantas vivas y productos de la floricultura.;430949.6183;Enero;1;2018
6;Plantas vivas y productos de la floricultura.;436550.4439;Febrero;2;2018
6;Plantas vivas y productos de la floricultura.;528064.41;Marzo;3;2018
6;Plantas vivas y productos de la floricultura.;462076.1116;Abril;4;2018
6;Plantas vivas y productos de la floricultura.;510701.9776;Mayo;5;2018
6;Plantas vivas y productos de la floricultura.;362439.6972;Junio;6;2018
6;Plantas vivas y productos de la floricultura.;447772.9532;Julio;7;2018
6;Plantas vivas y productos de la floricultura.;444139.4784;Agosto;8;2018
6;Plantas vivas y productos de la floricultura.;396316.1531;Septiembre;9;2018
6;Plantas vivas y productos de la floricultura.;415491.2272;Octubre;10;2018
6;Plantas vivas y productos de la floricultura.;454484.3319;Noviembre;11;2018
6;Plantas vivas y productos de la floricultura.;356962.7934;Diciembre;12;2018
6;Plantas vivas y productos de la floricultura.;445678.6834;Enero;1;2019
6;Plantas vivas y productos de la floricultura.;441478.5891;Febrero;2;2019
6;Plantas vivas y productos de la floricultura.;510087.4943;Marzo;3;2019
6;Plantas vivas y productos de la floricultura.;352003.5522;Abril;4;2019
6;Plantas vivas y productos de la floricultura.;527034.3896;Mayo;5;2019
6;Plantas vivas y productos de la floricultura.;362974.7637;Junio;6;2019
6;Plantas vivas y productos de la floricultura.;432249.4332;Julio;7;2019
6;Plantas vivas y productos de la floricultura.;385888.3697;Agosto;8;2019
6;Plantas vivas y productos de la floricultura.;465724.1196;Septiembre;9;2019
6;Plantas vivas y productos de la floricultura.;488120.1413;Octubre;10;2019
6;Plantas vivas y productos de la floricultura.;448849.2238;Noviembre;11;2019
6;Plantas vivas y productos de la floricultura.;403860.2111;Diciembre;12;2019
6;Plantas vivas y productos de la floricultura.;461244.4704;Enero;1;2020
6;Plantas vivas y productos de la floricultura.;447808.098;Febrero;2;2020
6;Plantas vivas y productos de la floricultura.;400445.1024;Marzo;3;2020
6;Plantas vivas y productos de la floricultura.;245858.6945;Abril;4;2020
6;Plantas vivas y productos de la floricultura.;321819.8908;Mayo;5;2020
6;Plantas vivas y productos de la floricultura.;330309.0155;Junio;6;2020
6;Plantas vivas y productos de la floricultura.;519897.6075;Julio;7;2020
6;Plantas vivas y productos de la floricultura.;497943.9579;Agosto;8;2020
6;Plantas vivas y productos de la floricultura.;605060.0421;Septiembre;9;2020
6;Plantas vivas y productos de la floricultura.;780862.5734;Octubre;10;2020
6;Plantas vivas y productos de la floricultura.;670046.8132;Noviembre;11;2020
6;Plantas vivas y productos de la floricultura.;530912.8664;Diciembre;12;2020
6;Plantas vivas y productos de la floricultura.;733007.9811;Enero;1;2021
6;Plantas vivas y productos de la floricultura.;940628.9811;Febrero;2;2021
6;Plantas vivas y productos de la floricultura.;1166740.719;Marzo;3;2021
6;Plantas vivas y productos de la floricultura.;1100670.814;Abril;4;2021
6;Plantas vivas y productos de la floricultura.;841342.0679;Mayo;5;2021
6;Plantas vivas y productos de la floricultura.;896549.1835;Junio;6;2021
6;Plantas vivas y productos de la floricultura.;875694.8042;Julio;7;2021
6;Plantas vivas y productos de la floricultura.;1092238.289;Agosto;8;2021
6;Plantas vivas y productos de la floricultura.;1157609.391;Septiembre;9;2021
6;Plantas vivas y productos de la floricultura.;1101246.299;Octubre;10;2021
6;Plantas vivas y productos de la floricultura.;908344.4234;Noviembre;11;2021
6;Plantas vivas y productos de la floricultura.;922447.9152;Diciembre;12;2021
6;Plantas vivas y productos de la floricultura.;1224890.696;Enero;1;2022
6;Plantas vivas y productos de la floricultura.;998819.6977;Febrero;2;2022
6;Plantas vivas y productos de la floricultura.;1077043.371;Marzo;3;2022
6;Plantas vivas y productos de la floricultura.;939515.1306;Abril;4;2022
6;Plantas vivas y productos de la floricultura.;683789.5611;Mayo;5;2022
6;Plantas vivas y productos de la floricultura.;563186.2935;Junio;6;2022
6;Plantas vivas y productos de la floricultura.;831433.0049;Julio;7;2022
6;Plantas vivas y productos de la floricultura.;864877.2952;Agosto;8;2022
6;Plantas vivas y productos de la floricultura.;776064.8042;Septiembre;9;2022
6;Plantas vivas y productos de la floricultura.;791679.1577;Octubre;10;2022
6;Plantas vivas y productos de la floricultura.;829501.3543;Noviembre;11;2022
6;Plantas vivas y productos de la floricultura.;699112.7203;Diciembre;12;2022
6;Plantas vivas y productos de la floricultura.;633881.173;Enero;1;2023
6;Plantas vivas y productos de la floricultura.;595989.8174;Febrero;2;2023
6;Plantas vivas y productos de la floricultura.;694454.2549;Marzo;3;2023
6;Plantas vivas y productos de la floricultura.;675962.1562;Abril;4;2023
6;Plantas vivas y productos de la floricultura.;603884.1314;Mayo;5;2023
6;Plantas vivas y productos de la floricultura.;514334.0048;Junio;6;2023
6;Plantas vivas y productos de la floricultura.;715493.018;Julio;7;2023
6;Plantas vivas y productos de la floricultura.;868032.3106;Agosto;8;2023
6;Plantas vivas y productos de la floricultura.;1144966.137;Septiembre;9;2023
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;6823878.955;Enero;1;2017
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;8034422.958;Febrero;2;2017
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;8383237.04;Marzo;3;2017
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;6983550.988;Abril;4;2017
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;6103641.825;Mayo;5;2017
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;6324562.868;Junio;6;2017
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;5749090.159;Julio;7;2017
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;5306391.15;Agosto;8;2017
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;4192671.11;Septiembre;9;2017
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;5782433.147;Octubre;10;2017
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;7063223.65;Noviembre;11;2017
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;7870064.45;Diciembre;12;2017
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;7953704.844;Enero;1;2018
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;7361497.287;Febrero;2;2018
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;6299083.339;Marzo;3;2018
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;6620139.352;Abril;4;2018
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;5874331.897;Mayo;5;2018
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;5989194.632;Junio;6;2018
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;5025599.378;Julio;7;2018
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;6527154.474;Agosto;8;2018
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;9946565.369;Septiembre;9;2018
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;6008469.282;Octubre;10;2018
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;6999813.816;Noviembre;11;2018
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;7421276.005;Diciembre;12;2018
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;8569766.318;Enero;1;2019
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;6062535.722;Febrero;2;2019
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;9889095.749;Marzo;3;2019
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;6878791.827;Abril;4;2019
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;5896865.781;Mayo;5;2019
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;6865773.647;Junio;6;2019
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;5956608.308;Julio;7;2019
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;5397150.547;Agosto;8;2019
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;4356811.273;Septiembre;9;2019
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;6971911.74;Octubre;10;2019
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;7298376.092;Noviembre;11;2019
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;6689437.884;Diciembre;12;2019
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;8363029.248;Enero;1;2020
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;6915242.819;Febrero;2;2020
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;6487522.118;Marzo;3;2020
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;6375371.717;Abril;4;2020
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;6590885.792;Mayo;5;2020
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;6527918.05;Junio;6;2020
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;5825865.61;Julio;7;2020
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;5259957.217;Agosto;8;2020
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;5868757.629;Septiembre;9;2020
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;7652057.953;Octubre;10;2020
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;7285843.319;Noviembre;11;2020
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;8428138.088;Diciembre;12;2020
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;10107726.6;Enero;1;2021
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;8573870.32;Febrero;2;2021
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;9403438.24;Marzo;3;2021
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;8639708.072;Abril;4;2021
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;7425098.174;Mayo;5;2021
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;7301872.145;Junio;6;2021
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;6225487.373;Julio;7;2021
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;5261835.97;Agosto;8;2021
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;6721711.914;Septiembre;9;2021
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;7646453.866;Octubre;10;2021
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;8306199.004;Noviembre;11;2021
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;8541385.878;Diciembre;12;2021
7;Hortalizas, plantas, raíces y tubérculos alimenticios.;8603865.299;Enero;1;2022
